city,state_id,state_name
Echo,MN,Minnesota
Carytown,MO,Missouri
Uniondale,IN,Indiana
Redford,NY,New York
Rapid River,MI,Michigan
La Pica,PR,Puerto Rico
Petersburg,OH,Ohio
Glenbrook,NV,Nevada
Weston,TX,Texas
Medon,TN,Tennessee
Locustdale,PA,Pennsylvania
Daviston,AL,Alabama
White Hills,AZ,Arizona
Latham,KS,Kansas
Skene,MS,Mississippi
Lewistown,MD,Maryland
Flat Rock,OH,Ohio
Searles,MN,Minnesota
Havana,TX,Texas
Milledgeville,TN,Tennessee
Ramsay,MI,Michigan
Lumber City,PA,Pennsylvania
Saxis,VA,Virginia
Anniston,MO,Missouri
Northport,WA,Washington
Venice,LA,Louisiana
Riverdale,MI,Michigan
Lerna,IL,Illinois
Batchtown,IL,Illinois
Fiddletown,CA,California
Loganville,WI,Wisconsin
Harmon,ND,North Dakota
Loma Mar,CA,California
Chester,TX,Texas
Greenwald,MN,Minnesota
Pleasant Grove,MD,Maryland
Amherst,CO,Colorado
Potters Mills,PA,Pennsylvania
Stotts City,MO,Missouri
Mapleville,MD,Maryland
Lower Santan Village,AZ,Arizona
Buckingham,IL,Illinois
North Cleveland,TX,Texas
South Union,SC,South Carolina
Volga,IA,Iowa
Henning,IL,Illinois
Ceylon,MN,Minnesota
Triumph,LA,Louisiana
Cleghorn,IA,Iowa
Gateway,AR,Arkansas
Columbus City,IA,Iowa
St. Thomas,MO,Missouri
Ridgecrest Heights,CA,California
Kimballton,IA,Iowa
Pomona,MO,Missouri
Steamboat Rock,IA,Iowa
San Carlos II,TX,Texas
Singer,LA,Louisiana
Hanover,NM,New Mexico
Lisbon,LA,Louisiana
College Springs,IA,Iowa
Darrouzett,TX,Texas
Morse,TX,Texas
Ross,TX,Texas
Glacier View,AK,Alaska
Raleigh,WV,West Virginia
Edgemont,MD,Maryland
Paris,MS,Mississippi
Norwood,LA,Louisiana
Turkey,TX,Texas
Fillmore,MO,Missouri
Teller,AK,Alaska
Marenisco,MI,Michigan
Kirkville,IA,Iowa
Cuylerville,NY,New York
North Loup,NE,Nebraska
Kermit,WV,West Virginia
Edmundson Acres,CA,California
West Sunbury,PA,Pennsylvania
Arlington,KY,Kentucky
Channing,TX,Texas
Henderson,IL,Illinois
Brookside,CO,Colorado
Fruitland,NM,New Mexico
Spillertown,IL,Illinois
Willisville,AR,Arkansas
Eland,WI,Wisconsin
Brucetown,VA,Virginia
Millville,MN,Minnesota
Skamokawa Valley,WA,Washington
Stilesville,IN,Indiana
Hamilton,KS,Kansas
Cashtown,PA,Pennsylvania
Hemlock,OH,Ohio
Daviston,SC,South Carolina
Forest City,MO,Missouri
Banks,AL,Alabama
Maurice,IA,Iowa
Sarah Ann,WV,West Virginia
Charlo,MT,Montana
Maplewood Park,OH,Ohio
Fronton,TX,Texas
Blessing,TX,Texas
Kennedy,NY,New York
Quasset Lake,CT,Connecticut
Walton,KS,Kansas
Harpers Ferry,IA,Iowa
Bluejacket,OK,Oklahoma
Colfax,ND,North Dakota
Little Creek,DE,Delaware
Georgetown,MS,Mississippi
Hayes Center,NE,Nebraska
Montague,TX,Texas
Parkdale,OR,Oregon
San Carlos I,TX,Texas
Ballou,OK,Oklahoma
New Providence,IA,Iowa
Bishop Hills,TX,Texas
Courtland,KS,Kansas
Downsville,WI,Wisconsin
Helenville,WI,Wisconsin
County Line,AL,Alabama
Farner,TN,Tennessee
Sagaponack,NY,New York
De Soto,MS,Mississippi
Port Costa,CA,California
Metaline Falls,WA,Washington
Anchor,IL,Illinois
Omaha,IL,Illinois
Granada,MN,Minnesota
Holbrook,NE,Nebraska
Calpine,CA,California
Randolph,IA,Iowa
River Point,OR,Oregon
Panama,IL,Illinois
De Tour Village,MI,Michigan
Genoa,WI,Wisconsin
Tetlin,AK,Alaska
Big Rock,VA,Virginia
Malden-on-Hudson,NY,New York
Wallaceton,PA,Pennsylvania
Jamestown,KS,Kansas
Hancock,IA,Iowa
Arcola,MS,Mississippi
Edgington,IL,Illinois
Peetz,CO,Colorado
Scranton,AR,Arkansas
Cumbola,PA,Pennsylvania
Palominas,AZ,Arizona
Deep River,WA,Washington
Urie,WY,Wyoming
La Junta Gardens,CO,Colorado
Post Lake,WI,Wisconsin
Savage Town,VA,Virginia
Iaeger,WV,West Virginia
Portage,UT,Utah
Curryville,MO,Missouri
Daisytown,PA,Pennsylvania
Lake Tekakwitha,MO,Missouri
Gideon,OK,Oklahoma
East Springfield,OH,Ohio
Verdon,NE,Nebraska
Rensselaer,MO,Missouri
Cobalt,MO,Missouri
Rockport,KY,Kentucky
Waverly,AL,Alabama
Goshen,NJ,New Jersey
Mount Hope,WI,Wisconsin
King William,VA,Virginia
Imperial,TX,Texas
Maryhill Estates,KY,Kentucky
Crouse,NC,North Carolina
Redding Center,CT,Connecticut
Green Valley Farms,TX,Texas
Stanton,MO,Missouri
Industry,CA,California
Cove Neck,NY,New York
Berwind,WV,West Virginia
Franklin,PA,Pennsylvania
Mount Gretna Heights,PA,Pennsylvania
Vernon,UT,Utah
Lac La Belle,WI,Wisconsin
Rock River,WY,Wyoming
Smithboro,IL,Illinois
South Shore,SD,South Dakota
Four Bears Village,ND,North Dakota
Fairfield,TN,Tennessee
Olsburg,KS,Kansas
Rocky Point,OR,Oregon
Watha,NC,North Carolina
Sperryville,VA,Virginia
Willow Hill,IL,Illinois
Diamondhead Lake,IA,Iowa
Mallard,IA,Iowa
Vergennes,IL,Illinois
Milligan,NE,Nebraska
Big Clifty,KY,Kentucky
Perry,SC,South Carolina
Waterbury Center,VT,Vermont
Grand Lake Towne,OK,Oklahoma
Clifford,IN,Indiana
Ojo Sarco,NM,New Mexico
Sanctuary,TX,Texas
La Motte,IA,Iowa
Bluffton,MN,Minnesota
Haviland,OH,Ohio
Torrey,UT,Utah
Yolo,CA,California
Wilsall,MT,Montana
Keene,KY,Kentucky
Wamsutter,WY,Wyoming
Hood,CA,California
Detmold,MD,Maryland
Wedgewood,MI,Michigan
Walkerville,MI,Michigan
Fernwood,MS,Mississippi
Milton,IL,Illinois
Henderson,IA,Iowa
Cairo,MO,Missouri
Heflin,LA,Louisiana
Elko,SC,South Carolina
Amherst,NE,Nebraska
Davenport,ND,North Dakota
Parmele,NC,North Carolina
Lincoln,MI,Michigan
Marquez,TX,Texas
La Escondida,TX,Texas
Braxton,MS,Mississippi
Sparta,OH,Ohio
Keo,AR,Arkansas
Sheyenne,ND,North Dakota
Baileys Harbor,WI,Wisconsin
Cushing,IA,Iowa
Antreville,SC,South Carolina
Climax,GA,Georgia
Boligee,AL,Alabama
Grandin,MO,Missouri
Surrency,GA,Georgia
Penfield,IL,Illinois
North Sultan,WA,Washington
Cairo,WV,West Virginia
Goehner,NE,Nebraska
Blain,PA,Pennsylvania
Summit,UT,Utah
Peterson,MN,Minnesota
Chunchula,AL,Alabama
Elba,NE,Nebraska
Stanford,MT,Montana
Velarde,NM,New Mexico
Parnell,IA,Iowa
Fisher,LA,Louisiana
Stinesville,IN,Indiana
Hillside Colony,MT,Montana
Goose Creek,KY,Kentucky
Lowrys,SC,South Carolina
Bellingham,MN,Minnesota
Venango,PA,Pennsylvania
Ivesdale,IL,Illinois
Bryant,IL,Illinois
Kaktovik,AK,Alaska
Golf,FL,Florida
Riverton,IA,Iowa
Canovanillas,PR,Puerto Rico
Gary,SD,South Dakota
Grand View-on-Hudson,NY,New York
Alice Acres,TX,Texas
Oneida,KS,Kansas
Wells Bridge,NY,New York
Fountain Springs,PA,Pennsylvania
New Boston,NH,New Hampshire
Kensington,MN,Minnesota
Kangley,IL,Illinois
Coffeeville,AL,Alabama
West Peavine,OK,Oklahoma
Plumville,PA,Pennsylvania
Wabeno,WI,Wisconsin
Glencoe,LA,Louisiana
Dilley,OR,Oregon
Hillrose,CO,Colorado
Kirkpatrick,OR,Oregon
Dadeville,MO,Missouri
Sylvania,PA,Pennsylvania
Congress,OH,Ohio
Elizabethtown,OH,Ohio
Modest Town,VA,Virginia
Mercersville,MD,Maryland
College Station,AR,Arkansas
Stout,IA,Iowa
Coffee City,TX,Texas
Catawba,OH,Ohio
Alcalde,NM,New Mexico
Fishing Creek,MD,Maryland
New Castle,VA,Virginia
Dutton,MT,Montana
Maple Falls,WA,Washington
Selden,KS,Kansas
Hewitt,MN,Minnesota
Sidon,MS,Mississippi
Mine La Motte,MO,Missouri
Laguna Seca,TX,Texas
Harpster,OH,Ohio
Bull Lake,MT,Montana
Mission Hill,SD,South Dakota
Oaks,OK,Oklahoma
Whiting,KS,Kansas
Deming,WA,Washington
Gilboa,OH,Ohio
Dacusville,SC,South Carolina
Gatesville,NC,North Carolina
Oakvale,WV,West Virginia
Thawville,IL,Illinois
Plato,MN,Minnesota
Carmine,TX,Texas
Lyman,UT,Utah
Madisonburg,PA,Pennsylvania
Okabena,MN,Minnesota
Harvel,IL,Illinois
Low Moor,IA,Iowa
Homewood Canyon,CA,California
Lonsdale,AR,Arkansas
Koliganek,AK,Alaska
Mountain,WI,Wisconsin
Spring Creek,SD,South Dakota
Smith Island,MD,Maryland
Benjamin,TX,Texas
Grand Isle,ME,Maine
Kampsville,IL,Illinois
Sumpter,OR,Oregon
Coin,IA,Iowa
Chain of Rocks,MO,Missouri
Guide Rock,NE,Nebraska
Butlerville,IN,Indiana
Rochester,KY,Kentucky
Pulaski,GA,Georgia
Zanesfield,OH,Ohio
New Columbus,PA,Pennsylvania
Samoa,CA,California
Cambria,MI,Michigan
Ewing,KY,Kentucky
Joyce,LA,Louisiana
Kappa,IL,Illinois
Tower,MI,Michigan
Eschbach,WA,Washington
Browns,IL,Illinois
East Side,PA,Pennsylvania
Burnt Ranch,CA,California
Grayling,AK,Alaska
Diller,NE,Nebraska
Ursina,PA,Pennsylvania
Middleburg,NC,North Carolina
Gainesville,AL,Alabama
Ardencroft,DE,Delaware
Dime Box,TX,Texas
Cornish,UT,Utah
Jackson,NE,Nebraska
Burtons Bridge,IL,Illinois
Lohman,MO,Missouri
Roosevelt,OK,Oklahoma
Seminary,MS,Mississippi
Elbert,CO,Colorado
Youngstown,PA,Pennsylvania
Lamington,NJ,New Jersey
Watersmeet,MI,Michigan
Wilton,MN,Minnesota
Eastport,MI,Michigan
Cherokee Strip,CA,California
Jacob City,FL,Florida
Ida,LA,Louisiana
Aldie,VA,Virginia
Riggins,ID,Idaho
Sanford,AL,Alabama
Linn Creek,MO,Missouri
Fenton,IA,Iowa
Herbst,IN,Indiana
Bailey,TX,Texas
Chelsea,IA,Iowa
Port Hope,MI,Michigan
Louann,AR,Arkansas
Pembine,WI,Wisconsin
Manitou,OK,Oklahoma
Baskerville,VA,Virginia
Dutchtown,MO,Missouri
Pulaski,IL,Illinois
Crescent Bar,WA,Washington
Westport,KY,Kentucky
White Shield,ND,North Dakota
Holstein,NE,Nebraska
Ronks,PA,Pennsylvania
Orwin,PA,Pennsylvania
Lineville,IA,Iowa
Gause,TX,Texas
Winchester,ID,Idaho
Carthage,AR,Arkansas
McNabb,IL,Illinois
Bonney,TX,Texas
Alligator,MS,Mississippi
Breathedsville,MD,Maryland
Garland,WY,Wyoming
Napoleon,IN,Indiana
Enchanted Oaks,TX,Texas
North Bay,WI,Wisconsin
Waterford,VA,Virginia
Twin Creeks,MT,Montana
Gresham,NE,Nebraska
Hatfield,WI,Wisconsin
Midway,OH,Ohio
Kings Point,MT,Montana
Eros,LA,Louisiana
Bellewood,KY,Kentucky
Nichols,SC,South Carolina
Independence,MS,Mississippi
Harrison,NE,Nebraska
Worthington Springs,FL,Florida
Pittman,FL,Florida
Ebro,FL,Florida
Bent Tree Harbor,MO,Missouri
Augusta,MT,Montana
Stillwater,PA,Pennsylvania
Rufus,OR,Oregon
Mullinville,KS,Kansas
Norene,TN,Tennessee
Potter,WI,Wisconsin
Worley,ID,Idaho
Finlayson,MN,Minnesota
Oakdale,WI,Wisconsin
Glenfield,PA,Pennsylvania
Hayward,MN,Minnesota
Kirkwood,CA,California
Neelyville,MO,Missouri
Wynot,NE,Nebraska
Opdyke West,TX,Texas
Cedar Crest,OK,Oklahoma
New Effington,SD,South Dakota
South Ilion,NY,New York
Force,PA,Pennsylvania
Mettler,CA,California
Patterson,OH,Ohio
Clutier,IA,Iowa
Dry Creek,AK,Alaska
Trinity Center,CA,California
Tierra Verde,TX,Texas
Bucyrus,KS,Kansas
Ames,OK,Oklahoma
Rehrersburg,PA,Pennsylvania
Middletown,IL,Illinois
White Oak,NC,North Carolina
Springfield,WI,Wisconsin
Randall,KS,Kansas
Rupert,PA,Pennsylvania
Warfield,KY,Kentucky
Woodlawn,KY,Kentucky
Mount Carmel,FL,Florida
Vina,CA,California
Trumbull,NE,Nebraska
Vandemere,NC,North Carolina
Chesterfield,IL,Illinois
Liberty,PA,Pennsylvania
Waco,NE,Nebraska
San Pierre,IN,Indiana
Abanda,AL,Alabama
Cleveland,IL,Illinois
Almyra,AR,Arkansas
Barnesdale,OR,Oregon
Spring Lake,IN,Indiana
Springhill,MT,Montana
Norcatur,KS,Kansas
Nunica,MI,Michigan
Bluebell,UT,Utah
Kane,IL,Illinois
Clam Gulch,AK,Alaska
Golden Valley,ND,North Dakota
Hiwassee,VA,Virginia
Prairie Home,MO,Missouri
Zumbro Falls,MN,Minnesota
Summitville,OH,Ohio
Ashton,NE,Nebraska
Optima,OK,Oklahoma
Lake Wilson,MN,Minnesota
Max,ND,North Dakota
Wheeling,MO,Missouri
Schlater,MS,Mississippi
Cuba,KS,Kansas
Autryville,NC,North Carolina
Huslia,AK,Alaska
Soper,OK,Oklahoma
Joice,IA,Iowa
Landingville,PA,Pennsylvania
Wheeler,WA,Washington
Timber Cove,CA,California
Medicine Lake,MT,Montana
Waverly,GA,Georgia
Highgate Center,VT,Vermont
Newtown,PA,Pennsylvania
Henrietta,PA,Pennsylvania
Deerfield Street,NJ,New Jersey
Morristown,OH,Ohio
Portersville,PA,Pennsylvania
Uehling,NE,Nebraska
Dalton,WI,Wisconsin
Spring Ridge,FL,Florida
Wellston,MI,Michigan
Benedict,ND,North Dakota
Arriba,CO,Colorado
West Charlotte,VT,Vermont
Honcut,CA,California
Malcom,IA,Iowa
New Trenton,IN,Indiana
Orchard Hill,GA,Georgia
Arona,PA,Pennsylvania
Wilson,WI,Wisconsin
South Lima,NY,New York
Lewellen,NE,Nebraska
Nakaibito,NM,New Mexico
Kitzmiller,MD,Maryland
Humptulips,WA,Washington
Point Lay,AK,Alaska
Indianola,IL,Illinois
Scott,OH,Ohio
Buckingham Courthouse,VA,Virginia
Swan Valley,ID,Idaho
Summit,OR,Oregon
Whiteside,TN,Tennessee
Topaz Lake,NV,Nevada
Belfry,MT,Montana
Lake Lafayette,MO,Missouri
Wallingford,IA,Iowa
Humboldt River Ranch,NV,Nevada
Yarrowsburg,MD,Maryland
Ardentown,DE,Delaware
Bloomville,NY,New York
Port Murray,NJ,New Jersey
Cave-In-Rock,IL,Illinois
Rose Hill,IA,Iowa
Grays River,WA,Washington
Diamond Bluff,WI,Wisconsin
Deer Creek,MN,Minnesota
Nettle Lake,OH,Ohio
Millfield,OH,Ohio
Sandy Hook,MD,Maryland
Bryant,IN,Indiana
Parkersburg,IL,Illinois
White Oak,OK,Oklahoma
Monterey Park Tract,CA,California
Broomtown,AL,Alabama
Douglas,NE,Nebraska
Pajaro Dunes,CA,California
Bransford,TN,Tennessee
Denton,GA,Georgia
Benton,MS,Mississippi
Knollcrest,CT,Connecticut
York,MT,Montana
Crandall,IN,Indiana
Red Rock,OK,Oklahoma
Murdock,NE,Nebraska
Cuyuna,MN,Minnesota
Posen,MI,Michigan
McCarr,KY,Kentucky
Holland,MN,Minnesota
Wellsville,PA,Pennsylvania
Stanley,ID,Idaho
Camptonville,CA,California
Blue Springs,NE,Nebraska
Renwick,IA,Iowa
Ball Club,MN,Minnesota
Washburn,TX,Texas
Adrian,OR,Oregon
Hysham,MT,Montana
Tilden,TX,Texas
Severn,NC,North Carolina
Twin Lakes,MN,Minnesota
Willow Creek,MT,Montana
Whitehorse,SD,South Dakota
Carney,MI,Michigan
Ferrer Comunidad,PR,Puerto Rico
Dennison,MN,Minnesota
White Branch,MO,Missouri
Dedham,IA,Iowa
Beattie,KS,Kansas
Megargel,TX,Texas
Byars,OK,Oklahoma
McGrath,AK,Alaska
May,TX,Texas
Twin Forks,NM,New Mexico
Hazelton,ND,North Dakota
Tina,MO,Missouri
Allerton,IL,Illinois
Princeton,KS,Kansas
Bendon,MI,Michigan
Delia,KS,Kansas
Mulat,FL,Florida
Mosquito Lake,AK,Alaska
San Lorenzo,NM,New Mexico
Highwood,MT,Montana
Alpine Northwest,WY,Wyoming
Prescott,IA,Iowa
Upper Kalskag,AK,Alaska
Carl,GA,Georgia
Cranfills Gap,TX,Texas
Mount Vernon,AR,Arkansas
Bolckow,MO,Missouri
Goodyear Village,AZ,Arizona
Avalon,GA,Georgia
Talmage,NE,Nebraska
Arctic Village,AK,Alaska
Rhodes,MT,Montana
Cadiz,IN,Indiana
Kingston Mines,IL,Illinois
Copper City,MI,Michigan
Metcalf,IL,Illinois
Zapata Ranch,TX,Texas
Hannibal,OH,Ohio
Vermilion,IL,Illinois
Tescott,KS,Kansas
Twining,MI,Michigan
Lima,MT,Montana
Stickney,SD,South Dakota
Roxobel,NC,North Carolina
Sicangu Village,SD,South Dakota
Bovina,MS,Mississippi
Frannie,WY,Wyoming
Hammett,ID,Idaho
Goldfield,NV,Nevada
Sycamore,OK,Oklahoma
Gasconade,MO,Missouri
Anthoston,KY,Kentucky
Irwin,ID,Idaho
Virginville,PA,Pennsylvania
Salt Point,NY,New York
Elm Grove,OK,Oklahoma
Quantico,MD,Maryland
Biscay,MN,Minnesota
Rohrersville,MD,Maryland
Gerton,NC,North Carolina
Maalaea,HI,Hawaii
Star City,IN,Indiana
Williams,MN,Minnesota
Luxemburg,IA,Iowa
Kingsbury,IN,Indiana
Torboy,WA,Washington
Coldfoot,AK,Alaska
Modesto,IL,Illinois
Drakesville,IA,Iowa
Elgin,PA,Pennsylvania
Westside,CA,California
Klein,MT,Montana
Rogers,OH,Ohio
Martell,CA,California
Paxico,KS,Kansas
Freedom,OK,Oklahoma
High Hill,MO,Missouri
Manlius,IL,Illinois
Morrow,LA,Louisiana
Seldovia Village,AK,Alaska
Northrop,MN,Minnesota
Reliance,WY,Wyoming
Bentonville,OH,Ohio
Overland,NE,Nebraska
Wellington,IL,Illinois
Madrid,NE,Nebraska
Jim Falls,WI,Wisconsin
Glen Aubrey,NY,New York
Kings Valley,OR,Oregon
Murphy,ID,Idaho
Davis,NC,North Carolina
Paris,MI,Michigan
New Paris,PA,Pennsylvania
Alvan,IL,Illinois
Sawyer,ND,North Dakota
Jacksonboro,SC,South Carolina
Harmonyville,VT,Vermont
Staples,TX,Texas
Tehuacana,TX,Texas
Bent,NM,New Mexico
Shippingport,PA,Pennsylvania
Pinal,AZ,Arizona
Losantville,IN,Indiana
Moose Run,PA,Pennsylvania
Mountain Meadows,CA,California
Fairview Beach,VA,Virginia
Galt,IL,Illinois
Alger,WA,Washington
Montrose,IL,Illinois
Heislerville,NJ,New Jersey
Crystal Beach,AZ,Arizona
Hooppole,IL,Illinois
Belfry,KY,Kentucky
Collins,WI,Wisconsin
Caledonia,IL,Illinois
Highland,OH,Ohio
Centerville,MO,Missouri
Lasker,NC,North Carolina
Marquette,NE,Nebraska
Lowell,WI,Wisconsin
Shiloh,TN,Tennessee
Trowbridge,CA,California
Glenwood,AL,Alabama
Maysville,AR,Arkansas
Summerfield,OH,Ohio
Amasa,MI,Michigan
Port Colden,NJ,New Jersey
Peacham,VT,Vermont
Standard City,IL,Illinois
Mendon,MO,Missouri
Fairport,IA,Iowa
Serena,IL,Illinois
Saulsbury,TN,Tennessee
Wadena,IA,Iowa
Steely Hollow,OK,Oklahoma
Waiohinu,HI,Hawaii
Marietta,MN,Minnesota
Little York,IN,Indiana
Blakesburg,IA,Iowa
Roots,PA,Pennsylvania
Riverview Colony,MT,Montana
Wessington,SD,South Dakota
Hypericum,CA,California
Heathsville,VA,Virginia
Engelhard,NC,North Carolina
Beclabito,NM,New Mexico
Gratiot,OH,Ohio
Des Arc,MO,Missouri
Wilson Creek,WA,Washington
West Rushville,OH,Ohio
Allenwood,PA,Pennsylvania
Loch Arbour,NJ,New Jersey
Bryce Canyon City,UT,Utah
Starks,LA,Louisiana
Westgate,IA,Iowa
Roseland,NE,Nebraska
Orchard,TX,Texas
Hallwood,VA,Virginia
Westcreek,CO,Colorado
Bartow,GA,Georgia
Dale,OK,Oklahoma
Burlington,WY,Wyoming
La Feria North,TX,Texas
Meadow,UT,Utah
Florida,OH,Ohio
Langston,AL,Alabama
Urbana,AR,Arkansas
St. James,MI,Michigan
Delmont,SD,South Dakota
Burkettsville,OH,Ohio
Homeland,FL,Florida
Buckhead,GA,Georgia
Creston,WA,Washington
River Bottom,OK,Oklahoma
Le Roy,MI,Michigan
Taneyville,MO,Missouri
Alpine,OR,Oregon
Sweden Valley,PA,Pennsylvania
Beason,IL,Illinois
Ogema,WI,Wisconsin
Meadow Grove,NE,Nebraska
Gildford,MT,Montana
Troutville,PA,Pennsylvania
Johnstown,WY,Wyoming
Big Rock,TN,Tennessee
Palestine,OH,Ohio
Staves,AR,Arkansas
Boston,IN,Indiana
Fredonia,IA,Iowa
Climax,MN,Minnesota
Cooper Landing,AK,Alaska
Rockland,MI,Michigan
Ward,SC,South Carolina
Bethany,PA,Pennsylvania
Combs,KY,Kentucky
Ozora,MO,Missouri
Glendale Colony,SD,South Dakota
Marty,SD,South Dakota
Browntown,WI,Wisconsin
Wheeler,IN,Indiana
Jesterville,MD,Maryland
Franktown,CO,Colorado
Goodman,WI,Wisconsin
Seaview,HI,Hawaii
Turney,MO,Missouri
Perla,AR,Arkansas
Delavan,MN,Minnesota
Kaltag,AK,Alaska
Bakerhill,AL,Alabama
Linneus,MO,Missouri
Powellsville,NC,North Carolina
Thompsonville,TX,Texas
Davis City,IA,Iowa
Alvord,IA,Iowa
Jakin,GA,Georgia
Pecan Gap,TX,Texas
Friendship,AR,Arkansas
Corwith,IA,Iowa
Whiterocks,UT,Utah
Grady,AR,Arkansas
Plaza,ND,North Dakota
Hendrum,MN,Minnesota
Kennedy,MN,Minnesota
Beardsley,MN,Minnesota
Woolstock,IA,Iowa
Goldsboro,MD,Maryland
Smithfield,KY,Kentucky
Crystal Bay,NV,Nevada
Sallis,MS,Mississippi
Cypress,IL,Illinois
Mount Clifton,VA,Virginia
Fairview,KY,Kentucky
Bayside,VA,Virginia
Butlerville,OH,Ohio
Mellette,SD,South Dakota
Parral,OH,Ohio
Vann Crossroads,NC,North Carolina
Stockwell,IN,Indiana
Diamond Beach,NJ,New Jersey
Allen,MI,Michigan
Malinta,OH,Ohio
Mound,TX,Texas
Hardtner,KS,Kansas
Slickville,PA,Pennsylvania
Camargo,OK,Oklahoma
Rembert,SC,South Carolina
Chuichu,AZ,Arizona
De Witt,IL,Illinois
Fulton,IN,Indiana
Rochelle,TX,Texas
Jeddito,AZ,Arizona
Portlandville,NY,New York
Catherine,CO,Colorado
Rocheport,MO,Missouri
Greenhorn,CA,California
Wisacky,SC,South Carolina
Knottsville,KY,Kentucky
Glenwood,MO,Missouri
Hochatown,OK,Oklahoma
Mineral,IL,Illinois
Dodge,WI,Wisconsin
Arcadia,MI,Michigan
Fenton,LA,Louisiana
Dos Palos Y,CA,California
Tulare,SD,South Dakota
Idaville,OR,Oregon
Tollette,AR,Arkansas
Cheshire,OR,Oregon
Temperanceville,VA,Virginia
East Poultney,VT,Vermont
Dripping Springs,AZ,Arizona
Salladasburg,PA,Pennsylvania
Black Oak,AR,Arkansas
Flasher,ND,North Dakota
Hickory Hills,PA,Pennsylvania
Stockton,GA,Georgia
Allakaket,AK,Alaska
Page,ND,North Dakota
Cloud Creek,OK,Oklahoma
Burr Oak,IA,Iowa
Big Island,VA,Virginia
Summer Shade,KY,Kentucky
Mulberry,SC,South Carolina
Allen,KY,Kentucky
South Salem,OH,Ohio
Harcourt,IA,Iowa
Middletown,MO,Missouri
Defiance,IA,Iowa
Litchville,ND,North Dakota
Slaughters,KY,Kentucky
Candlewood Knolls,CT,Connecticut
Manter,KS,Kansas
Chula Vista,TX,Texas
Cliftondale Park,VA,Virginia
Torreon,NM,New Mexico
Heidelberg,MN,Minnesota
Thousand Island Park,NY,New York
Monroe,SD,South Dakota
Aristes,PA,Pennsylvania
Carrsville,VA,Virginia
Deer Park,WI,Wisconsin
Centerville,NC,North Carolina
Switzer,WV,West Virginia
Causey,NM,New Mexico
Dwight,NE,Nebraska
Hiseville,KY,Kentucky
Howardville,MO,Missouri
Dougherty,OK,Oklahoma
Richland,OR,Oregon
Wachapreague,VA,Virginia
Blackburn,MO,Missouri
Pacific Junction,IA,Iowa
Wixon Valley,TX,Texas
Dunnell,MN,Minnesota
Grace,MS,Mississippi
Henderson Point,MS,Mississippi
Fountain N' Lakes,MO,Missouri
French Camp,MS,Mississippi
Kingston,MN,Minnesota
Berrydale,FL,Florida
Garden City,MN,Minnesota
Swan Lake,MT,Montana
Ruth,NV,Nevada
Toad Hop,IN,Indiana
Elcho,WI,Wisconsin
Wolcott,VT,Vermont
Arjay,KY,Kentucky
Hurontown,MI,Michigan
Farson,WY,Wyoming
Dillsboro,NC,North Carolina
Payneway,AR,Arkansas
Haywood,OK,Oklahoma
Sawyerville,IL,Illinois
Luana,IA,Iowa
Pickrell,NE,Nebraska
Eagle Rock,VA,Virginia
Welch,TX,Texas
Bemus Point,NY,New York
Mineral,CA,California
Castella,CA,California
Roswell,OH,Ohio
Bombay Beach,CA,California
Utopia,TX,Texas
Creola,LA,Louisiana
Ellsworth,IL,Illinois
Brookville,KS,Kansas
Elgin,AZ,Arizona
Beech Grove,KY,Kentucky
Dannebrog,NE,Nebraska
Reed Point,MT,Montana
Fallston,PA,Pennsylvania
Sherando,VA,Virginia
Goofy Ridge,IL,Illinois
Sunshine,CO,Colorado
Ludlow Falls,OH,Ohio
Oak Shores,CA,California
Pollock,SD,South Dakota
Adair,IL,Illinois
Roberdel,NC,North Carolina
Vidette,GA,Georgia
Walnut,KS,Kansas
Harrietta,MI,Michigan
Walshville,IL,Illinois
Tecopa,CA,California
Rutland,IL,Illinois
Hilltop,TX,Texas
Tustin,MI,Michigan
Gilgo,NY,New York
Berger,MO,Missouri
East Dorset,VT,Vermont
Fredericktown,PA,Pennsylvania
Hamilton,MS,Mississippi
Castana,IA,Iowa
Thor,IA,Iowa
Danville,GA,Georgia
Farmington,DE,Delaware
Jamaica,IA,Iowa
Olde West Chester,OH,Ohio
San Pedro,TX,Texas
Okreek,SD,South Dakota
Dixon,IA,Iowa
Swan Lake,NY,New York
Knobel,AR,Arkansas
Ross,ND,North Dakota
Doylestown,WI,Wisconsin
Aniwa,WI,Wisconsin
Reeds,MO,Missouri
James City,PA,Pennsylvania
Lewistown,OH,Ohio
New Minden,IL,Illinois
Macy,IN,Indiana
Rocky Ford,OK,Oklahoma
Skidmore,MO,Missouri
Justice Addition,WV,West Virginia
Springfield,AR,Arkansas
Childers Hill,TN,Tennessee
Yorkville,TN,Tennessee
Daggett,MI,Michigan
Tarsney Lakes,MO,Missouri
Freeburn,KY,Kentucky
Wren,OH,Ohio
Country Acres,TX,Texas
Glen Ridge,FL,Florida
Hissop,AL,Alabama
Asbury,NJ,New Jersey
North Henderson,IL,Illinois
East Thermopolis,WY,Wyoming
Llano del Medio,NM,New Mexico
McDonald,KS,Kansas
Taft,TN,Tennessee
Patch Grove,WI,Wisconsin
Georgetown,PA,Pennsylvania
Palmetto,LA,Louisiana
Widener,AR,Arkansas
Meridian,NY,New York
Falmouth,MI,Michigan
Otterville,IL,Illinois
McClure,IL,Illinois
Ellenton,GA,Georgia
Nason,IL,Illinois
